# addr	mode	name  (STT_FUNC from a byte-matching decomp ELF; blank name = let the finder synthesise one)
0x08123744	thumb	CB2_GiveHoldItem
0x08123824	thumb	Task_GiveHoldItem
0x081238A4	thumb	Task_SwitchHoldItemsPrompt
0x081238FC	thumb	Task_SwitchItemsYesNo
0x08123930	thumb	Task_HandleSwitchItemsYesNoInput
0x08123A50	thumb	Task_WriteMailToGiveMonAfterText
0x08123A80	thumb	CB2_WriteMailToGiveMon
0x08123ACC	thumb	CB2_ReturnToPartyMenuFromWritingMail
0x08123B78	thumb	Task_DisplayGaveMailFromPartyMessage
0x08123BF0	thumb	Task_UpdateHeldItemSprite
0x08123C38	thumb	CursorCB_TakeItem
0x08123CF4	thumb	CursorCB_Mail
0x08123D58	thumb	CursorCB_Read
0x08123D84	thumb	CB2_ReadHeldMail
0x08123DCC	thumb	CB2_ReturnToPartyMenuFromReadingMail
0x08123E0C	thumb	CursorCB_TakeMail
0x08123E58	thumb	Task_SendMailToPCYesNo
0x08123E8C	thumb	Task_HandleSendMailToPCYesNoInput
0x08123F4C	thumb	Task_LoseMailMessageYesNo
0x08123F80	thumb	Task_HandleLoseMailMessageYesNoInput
0x08124064	thumb	CursorCB_Cancel2
0x081240F4	thumb	CursorCB_SendMon
0x08124154	thumb	CursorCB_Enter
0x08124258	thumb	MoveCursorToConfirm
0x08124278	thumb	CursorCB_NoEntry
0x08124354	thumb	CursorCB_Store
0x08124384	thumb	CursorCB_Register
0x08124490	thumb	CursorCB_Trade1
0x081245A0	thumb	CursorCB_Trade2
0x081245A4	thumb	CursorCB_FieldMove
0x081247C4	thumb	DisplayFieldMoveExitAreaMessage
0x081247F4	thumb	Task_FieldMoveExitAreaYesNo
0x08124828	thumb	Task_HandleFieldMoveExitAreaYesNoInput
0x081248B0	thumb	FieldCallback_PrepareFadeInFromMenu
0x081248C8	thumb	Task_FieldMoveWaitForFade
0x08124904	thumb	GetFieldMoveMonSpecies
0x0812492C	thumb	Task_CancelAfterAorBPress
0x08124954	thumb	DisplayCantUseFlashMessage
0x0812497C	thumb	FieldCallback_Surf
0x08124998	thumb	SetUpFieldMove_Surf
0x08124A0C	thumb	DisplayCantUseSurfMessage
0x08124A8C	thumb	SetUpFieldMove_Fly
0x08124AB0	thumb	CB2_ReturnToPartyMenuFromFlyMap
0x08124ADC	thumb	FieldCallback_Waterfall
0x08124AF8	thumb	SetUpFieldMove_Waterfall
0x08124B60	thumb	SetSwappedHeldItemQuestLogEvent
0x08124BB0	thumb	SetUsedFieldMoveQuestLogEvent
0x08124C1C	thumb	SetUsedFlyQuestLogEvent
0x08124C8C	thumb	CB2_ShowPartyMenuForItemUse
0x08124D90	thumb	CB2_ReturnToBagMenu
0x08124DA0	thumb	CB2_ReturnToTMCaseMenu
0x08124DB0	thumb	CB2_ReturnToBerryPouchMenu
0x08124DC0	thumb	Task_DoUseItemAnim
0x08124DE0	thumb	CB2_DoUseItemAnim
0x08124E48	thumb	CB2_UseItem
0x08124EFC	thumb	CB2_UseTMHMAfterForgettingMove
0x08124FC8	thumb	Task_SetSacredAshCB
0x08125018	thumb	IsHPRecoveryItem
0x08125058	thumb	GetMedicineItemEffectMessage
0x08125218	thumb	NotUsingHPEVItemOnShedinja
0x0812524C	thumb	IsItemFlute
0x08125268	thumb	ExecuteTableBasedItemEffect_
0x081252D0	thumb	ItemUseCB_Medicine
0x081253B0	thumb	ItemUseCB_MedicineStep
0x08125554	thumb	Task_DisplayHPRestoredMessage
0x081255BC	thumb	Task_ClosePartyMenuAfterText
0x081255F0	thumb	ShowMoveSelectWindow
0x081256C0	thumb	Task_HandleRestoreWhichMoveInput
0x081256F8	thumb	ItemUseCB_TryRestorePP
0x08125790	thumb	SetSelectedMoveForPPItem
0x081257D4	thumb	ReturnToUseOnWhichMon
0x0812580C	thumb	TryUsePPItemOutsideBattle
0x08125898	thumb	ItemUseCB_RestorePP
0x08125958	thumb	TryUsePPItemInBattle
0x08125A3C	thumb	ItemUseCB_PPUp
0x08125A78	thumb	ItemIdToBattleMoveId
0x08125A90	thumb	IsMoveHm
0x08125AC0	thumb	MonKnowsMove
0x08125AF0	thumb	DisplayLearnMoveMessage
0x08125B14	thumb	DisplayLearnMoveMessageAndClose
0x08125B40	thumb	ItemUseCB_TMHM
0x08125C38	thumb	ItemUseCB_LearnedMove
0x08125C48	thumb	Task_LearnedMove
0x08125CF4	thumb	Task_DoLearnedMoveFanfareAfterText
0x08125D2C	thumb	Task_LearnNextMoveOrClosePartyMenu
0x08125D88	thumb	Task_ReplaceMoveYesNo
0x08125DBC	thumb	Task_HandleReplaceMoveYesNoInput
0x08125E1C	thumb	Task_ShowSummaryScreenToForgetMove
0x08125E4C	thumb	CB2_ShowSummaryScreenToForgetMove
0x08125E84	thumb	CB2_ReturnToPartyMenuWhileLearningMove
0x08125F14	thumb	Task_ReturnToPartyMenuWhileLearningMove
0x08125F4C	thumb	ItemUseCB_ReplaceMoveWithTMHM
0x08125F5C	thumb	Task_ReplaceMoveWithTMHM
0x08125FFC	thumb	DisplayPartyMenuForgotMoveMessage
0x0812607C	thumb	Task_PartyMenuReplaceMove
0x081260D8	thumb	StopLearningMovePrompt
0x0812613C	thumb	Task_StopLearningMoveYesNo
0x08126170	thumb	Task_HandleStopLearningMoveYesNoInput
0x0812628C	thumb	Task_TryLearningNextMoveAfterText
0x081262AC	thumb	ItemUseCB_RareCandy
0x08126350	thumb	ItemUseCB_RareCandyStep
0x08126440	thumb	UpdateMonDisplayInfoAfterRareCandy
0x081264C8	thumb	Task_DisplayLevelUpStatsPg1
0x08126528	thumb	Task_DisplayLevelUpStatsPg2
0x08126570	thumb	DisplayLevelUpStatsPg1
0x081265BC	thumb	DisplayLevelUpStatsPg2
0x081265F8	thumb	Task_TryLearnNewMoves
0x081266A0	thumb	Task_TryLearningNextMove
0x08126704	thumb	PartyMenuTryEvolution
0x08126770	thumb	DisplayMonNeedsToReplaceMove
0x08126804	thumb	DisplayMonLearnedMove
0x08126894	thumb	ItemUseCB_SacredAsh
0x081268D4	thumb	UseSacredAsh
0x08126A18	thumb	Task_SacredAshLoop
0x08126AFC	thumb	Task_SacredAshDisplayHPRestored
0x08126B60	thumb	ItemUseCB_EvolutionStone
0x08126BD4	thumb	CB2_UseEvolutionStone
0x08126C24	thumb	MonCanEvolve
0x08126C68	thumb	GetItemEffectType
0x08126DC8	thumb	TryTutorSelectedMon
0x08126EB0	thumb	CB2_PartyMenuFromStartMenu
0x08126EDC	thumb	CB2_ChooseMonToGiveItem
0x08126F40	thumb	TryGiveItemOrMailToSelectedMon
0x08126FD8	thumb	GiveItemOrMailToSelectedMon
0x0812701C	thumb	GiveItemToSelectedMon
0x08127098	thumb	Task_UpdateHeldItemSpriteAndClosePartyMenu
0x081270E0	thumb	CB2_WriteMailToGiveMonFromBag
0x0812713C	thumb	CB2_ReturnToPartyOrBagMenuFromWritingMail
0x081271C4	thumb	Task_DisplayGaveMailFromBagMessage
0x08127234	thumb	Task_SwitchItemsFromBagYesNo
0x08127268	thumb	Task_HandleSwitchItemsFromBagYesNoInput
0x0812734C	thumb	DisplayItemMustBeRemovedFirstMessage
0x08127384	thumb	RemoveItemToGiveFromBag
0x081273AC	thumb	ReturnGiveItemToBagOrPC
0x081273D8	thumb	ChooseMonToGiveMailFromMailbox
0x08127404	thumb	TryGiveMailToSelectedMon
0x081274A8	thumb	InitChooseMonsForBattle
0x081274FC	thumb	ClearSelectedPartyOrder
0x08127510	thumb	GetPartySlotEntryStatus
0x08127550	thumb	GetBattleEntryEligibility
0x081275F8	thumb	CheckBattleEntriesAndGetMessage
0x08127710	thumb	HasPartySlotAlreadyBeenSelected
0x0812773C	thumb	Task_ValidateChosenMonsForBattle
0x081277AC	thumb	Task_ContinueChoosingMonsForBattle
0x081277F4	thumb	ChooseMonForTradingBoard
0x0812781C	thumb	ChooseMonForMoveTutor
0x08127888	thumb	ChooseMonForWirelessMinigame
0x081278B4	thumb	GetPartyLayoutFromBattleType
0x081278DC	thumb	OpenPartyMenuInTutorialBattle
0x08127968	thumb	Pokedude_OpenPartyMenuInBattle
0x081279A4	thumb	Pokedude_ChooseMonForInBattleItem
0x081279E0	thumb	EnterPartyFromItemMenuInBattle
0x08127A84	thumb	GetPartyMenuActionsTypeInBattle
0x08127AC0	thumb	TrySwitchInPokemon
0x08127CAC	thumb	BufferBattlePartyCurrentOrder
0x08127CCC	thumb	BufferBattlePartyOrder
0x08127DA8	thumb	BufferBattlePartyCurrentOrderBySide
0x08127DCC	thumb	BufferBattlePartyOrderBySide
0x08127EC4	thumb	SwitchPartyOrderLinkMulti
0x08127F7C	thumb	GetPartyIdFromBattleSlot
0x08127FB0	thumb	SetPartyIdAtBattleSlot
0x08127FF4	thumb	SwitchPartyMonSlots
0x08128030	thumb	GetPartyIdFromBattlePartyId
0x08128074	thumb	UpdatePartyToBattleOrder
0x081280C4	thumb	UpdatePartyToFieldOrder
0x08128114	thumb	SwitchAliveMonIntoLeadSlot
0x08128184	thumb	CB2_SetUpExitToBattleScreen
0x08128198	thumb	ShowPartyMenuToShowcaseMultiBattleParty
0x081281C4	thumb	Task_InitMultiPartnerPartySlideIn
0x081281FC	thumb	Task_MultiPartnerPartySlideIn
0x08128288	thumb	Task_WaitAfterMultiPartnerPartySlideIn
0x081282B8	thumb	MoveMultiPartyMenuBoxSprite
0x081282DC	thumb	SlideMultiPartyMenuBoxSpritesOneStep
0x08128370	thumb	ChooseMonForDaycare
0x081283A8	thumb	ChoosePartyMonByMenuType
0x081283E4	thumb	CB2_FadeFromPartyMenu
0x081283FC	thumb	Task_PartyMenuWaitForFade
0x08128420	thumb	EnterUnionRoomChat
0x0812845C	thumb	InitChatWork
0x081284BC	thumb	FreeChatWork
0x081284E0	thumb	CB2_LoadInterface
0x081285B4	thumb	VBlankCB_UnionRoomChatMain
0x081285CC	thumb	CB2_UnionRoomChatMain
0x081285E8	thumb	Task_HandlePlayerInput
0x08128640	thumb	ChatEntryRoutine_Join
0x081286C4	thumb	ChatEntryRoutine_HandleInput
0x081287B4	thumb	ChatEntryRoutine_Switch
0x081288D4	thumb	ChatEntryRoutine_AskQuitChatting
0x08128AA0	thumb	ChatEntryRoutine_ExitChat
0x08128C04	thumb	ChatEntryRoutine_Drop
0x08128CA8	thumb	ChatEntryRoutine_Disbanded
0x08128DA4	thumb	ChatEntryRoutine_SendMessage
0x08128E78	thumb	ChatEntryRoutine_Register
0x08128FB8	thumb	ChatEntryRoutine_SaveAndExit
0x08129218	thumb	GoToRoutine
0x08129228	thumb	TypeChatMessage_HandleDPad
0x081292D8	thumb	AppendCharacterToChatMessageBuffer
0x081293AC	thumb	DeleteLastCharacterOfChatMessageBuffer
0x081293D8	thumb	ToggleCaseOfLastCharacterInChatMessageBuffer
0x08129408	thumb	ChatMsgHasAtLeastOneCharcter
0x08129424	thumb	RegisterTextAtRow
0x08129454	thumb	ResetMessageEntryBuffer
0x08129470	thumb	SaveRegisteredTextsToSB1
0x081294B0	thumb	UnionRoomChat_GetWorkRegisteredText
0x081294C8	thumb	GetEndOfUnk1A
0x081294EC	thumb	GetPtrToLastCharOfUnk1A
0x0812951C	thumb	GetNumCharsInMessageEntryBuffer
0x08129560	thumb	PrepareSendBuffer_Null
0x08129568	thumb	PrepareSendBuffer_Join
0x08129590	thumb	PrepareSendBuffer_Chat
0x081295C0	thumb	PrepareSendBuffer_Leave
0x081295EC	thumb	PrepareSendBuffer_Drop
0x08129614	thumb	PrepareSendBuffer_Disband
0x0812963C	thumb	ProcessReceivedChatMessage
0x081296F4	thumb	GetCurrentKeyboardPage
0x08129700	thumb	UnionRoomChat_GetCursorColAndRow
0x08129714	thumb	UnionRoomChat_GetMessageEntryBuffer
0x08129720	thumb	UnionRoomChat_LenMessageEntryBuffer
0x08129730	thumb	UnionRoomChat_GetBufferSelectionRegion
0x08129758	thumb	UnionRoomChat_GetEndOfMessageEntryBuffer
0x08129788	thumb	UnionRoomChat_GetNumCharsInMessageEntryBuffer
0x081297C4	thumb	UnionRoomChat_GetLastReceivedMessage
0x081297D0	thumb	UnionRoomChat_GetReceivedPlayerIndex
0x081297DC	thumb	UnionRoomChat_GetMessageEntryCursorPosition
0x081297E8	thumb	UnionRoomChat_GetWhetherShouldShowCaseToggleIcon
0x08129814	thumb	UnionRoomChat_GetNameOfPlayerWhoDisbandedChat
0x08129820	thumb	UnionRoomChat_InitializeRegisteredTexts
0x081298F8	thumb	Task_ReceiveChatMessage
0x08129B14	thumb	UnionRoomChat_TryAllocGraphicsWork
0x08129B78	thumb	UnionRoomChat_RunDisplaySubtask0
0x08129B88	thumb	UnionRoomChat_FreeGraphicsWork
0x08129BB8	thumb	InitWork
0x08129BC4	thumb	UnionRoomChat_ResetDisplaySubtasks
0x08129BFC	thumb	UnionRoomChat_RunDisplaySubtasks
0x08129C34	thumb	UnionRoomChat_StartDisplaySubtask
0x08129C8C	thumb	RunDisplaySubtask
0x08129CA0	thumb	DisplaySubtask_LoadGfx
0x08129D40	thumb	DisplaySubtask_PrintWin3
0x08129D78	thumb	DisplaySubtask_HideWin3
0x08129DB0	thumb	DisplaySubtask_SwitchPages
0x08129E1C	thumb	DisplaySubtask_MoveSelectorCursorObj
0x08129E28	thumb	DisplaySubtask_ShowQuitChattingDialog
0x08129E74	thumb	DisplaySubtask_HideQuitChattingDialog
0x08129EB8	thumb	DisplaySubtask_UpdateMessageBuffer
0x08129F24	thumb	DisplaySubtask_PrintRegisterWhere
0x08129FCC	thumb	DisplaySubtask_CancelRegister
0x0812A074	thumb	DisplaySubtask_ReturnToKeyboard
0x0812A0B0	thumb	DisplaySubtask_ScrollChat
0x0812A18C	thumb	DisplaySubtask_AnimateSelectorCursorBlink
0x0812A1B8	thumb	DisplaySubtask_PrintInputText
0x0812A1FC	thumb	DisplaySubtask_PrintExitingChat
0x0812A240	thumb	DisplaySubtask_PrintLeaderLeft
0x0812A294	thumb	DisplaySubtask_AskSave
0x0812A2E4	thumb	DisplaySubtask_AskOverwriteSave
0x0812A334	thumb	DisplaySubtask_PrintSavingDontTurnOffPower
0x0812A378	thumb	DisplaySubtask_PrintSavedTheGame
0x0812A3D0	thumb	DisplaySubtask_ShowConfirmLeaderLeaveDialog
0x0812A420	thumb	DisplaySubtaskDummy
0x0812A424	thumb	PlaceYesNoMenuAt
0x0812A51C	thumb	HideYesNoMenuWindow
0x0812A544	thumb	DestroyYesNoMenuWindow
0x0812A568	thumb	UnionRoomChat_ProcessInput
0x0812A578	thumb	PlaceStdMessageWindow
0x0812A6F4	thumb	HideStdMessageWindow
0x0812A728	thumb	DestroyStdMessageWindow
0x0812A74C	thumb	FillWin1Rect
0x0812A778	thumb	PrintOnWin1Parameterized
0x0812A804	thumb	PrintCurrentKeyboardPage
0x0812A980	thumb	AnimateMoveBg1Right
0x0812A9C8	thumb	AnimateMoveBg1Left
0x0812AA10	thumb	PrintKeyboardSwapTextsOnWin3
0x0812AA64	thumb	ClearWin3
0x0812AA78	thumb	PrintTextOnWin0Colorized
0x0812AAD4	thumb	ResetGpuBgState
0x0812AB8C	thumb	SetBgTilemapWorkBuffers
0x0812ABD8	thumb	ClearBg0
0x0812AC08	thumb	LoadUnionRoomChatPanelGfx
0x0812AC58	thumb	LoadLinkMiscMenuGfx
0x0812AC9C	thumb	LoadBg1Pal8
0x0812ACC0	thumb	LoadWin0
0x0812ACEC	thumb	LoadWin2
0x0812AD04	thumb	LoadWin1
0x0812AD20	thumb	LoadWin3
0x0812AD50	thumb	InitScanlineEffect
0x0812ADA0	thumb	FillScanlineEffectWithValue1col
0x0812ADF8	thumb	FillScanlineEffectWithValue2col
0x0812AE70	thumb	UnionRoomChat_TryAllocSpriteWork
0x0812AEB0	thumb	UnionRoomChat_FreeSpriteWork
0x0812AEC8	thumb	UnionRoomChat_CreateSelectorCursorObj
0x0812AEFC	thumb	UnionRoomChat_ToggleSelectorCursorObjVisibility
0x0812AF1C	thumb	UnionRoomChat_MoveSelectorCursorObj
0x0812AF8C	thumb	UnionRoomChat_UpdateObjPalCycle
0x0812AFC0	thumb	UnionRoomChat_SetSelectorCursorClosedImage
0x0812AFFC	thumb	UnionRoomChat_AnimateSelectorCursorReopen
0x0812B048	thumb	UnionRoomChat_SpawnTextEntryPointerSprites
0x0812B09C	thumb	SpriteCB_TextEntryCursor
0x0812B0D4	thumb	SpriteCB_CharacterSelectCursor
0x0812B100	thumb	CreatePageSwitchUISprites
0x0812B160	thumb	UpdateVisibleUnionRoomChatIcon
0x0812B1E0	thumb	SetHelpContextDontCheckBattle
0x0812B1F0	thumb	SetHelpContext
0x0812B220	thumb	Script_SetHelpContext
0x0812B234	thumb	BackupHelpContext
0x0812B248	thumb	RestoreHelpContext
0x0812B25C	thumb	IsInMartMap
0x0812B26C	thumb	IsInGymMap
0x0812B27C	thumb	IsCurrentMapInArray
0x0812B2C4	thumb	IsInDungeonMap
0x0812B35C	thumb	SetHelpContextForMap
0x0812B40C	thumb	HelpSystem_UpdateHasntSeenIntro
0x0812B45C	thumb	HelpSystem_IsSinglePlayer
0x0812B478	thumb	HelpSystem_Disable
0x0812B484	thumb	HelpSystem_Enable
0x0812B4AC	thumb	HelpSystem_DisableToggleWithRButton
0x0812B4B8	thumb	HelpSystem_EnableToggleWithRButton
0x0812B4C4	thumb	ResetHelpSystemListMenu
0x0812B4D8	thumb	BuildAndPrintMainTopicsListMenu
0x0812B520	thumb	BuildMainTopicsListAndMoveToH00
0x0812B5A8	thumb	BuildAndPrintSubmenuList
0x0812B614	thumb	SetHelpSystemSubmenuItems
0x0812B754	thumb	HelpSystem_ShouldShowBasicTerms
0x0812B780	thumb	IsHelpSystemSubmenuEnabled
0x0812BB10	thumb	HasGottenAtLeastOneHM
0x0812BB9C	thumb	RunHelpMenuSubroutine
0x0812BC54	thumb	HelpSystemSubroutine_PrintWelcomeMessage
0x0812BC80	thumb	HelpSystemSubroutine_WelcomeWaitButton
0x0812BCA8	thumb	HelpSystemSubroutine_WelcomeEndGotoMenu
0x0812BCD0	thumb	HelpSystemSubroutine_MenuInputHandlerMain
0x0812BD2C	thumb	HelpMenuSubroutine_InitSubmenu
0x0812BD64	thumb	HelpMenuSubroutine_ReturnFromSubmenu
0x0812BD98	thumb	HelpMenuSubroutine_SubmenuInputHandler
0x0812BDEC	thumb	HelpSystem_PrintTopicLabel
0x0812BE10	thumb	HelpMenuSubroutine_HelpItemPrint
0x0812BEEC	thumb	HelpMenuSubroutine_ReturnFromHelpItem
0x0812BF18	thumb	HelpMenuSubroutine_HelpItemWaitButton
0x0812BF5C	thumb	PrintWelcomeMessageOnPanel1
0x0812BF74	thumb	PrintTextOnPanel2Row52RightAlign
0x0812BF88	thumb	GetHelpSystemMenuLevel
0x0812BF94	thumb	ResetHelpSystemCursor
0x0812BF9C	thumb	PrintHelpSystemTopicMouseoverDescription
0x0812BFDC	thumb	TrySetQuestLogBattleEvent
0x0812C224	thumb	TrySetQuestLogLinkBattleEvent
0x0812C334	thumb	GetLinkMultiBattlePlayerIndexes
0x0812C380	thumb	FC_VBlankCallback
0x0812C394	thumb	MainCB2_FameCheckerMain
0x0812C3AC	thumb	UseFameChecker
0x0812C3F8	thumb	MainCB2_LoadFameChecker
0x0812C648	thumb	LoadUISpriteSheetsAndPalettes
0x0812C664	thumb	Task_WaitFadeOnInit
0x0812C694	thumb	Task_TopMenuHandleInput
0x0812C8F8	thumb	TryExitPickMode
0x0812C990	thumb	MessageBoxPrintEmptyText
0x0812C9BC	thumb	Task_EnterPickMode
0x0812CA1C	thumb	Task_ExitPickMode
0x0812CAD8	thumb	Task_FlavorTextDisplayHandleInput
0x0812CC68	thumb	FC_MoveSelectorCursor
0x0812CD3C	thumb	GetPickModeText
0x0812CE04	thumb	PrintSelectedNameInBrightGreen
0x0812CE9C	thumb	WipeMsgBoxAndTransfer
0x0812CEC0	thumb	Setup_DrawMsgAndListBoxes
0x0812CEE0	thumb	FC_PutWindowTilemapAndCopyWindowToVramMode3
0x0812CEFC	thumb	SetMessageSelectorIconObjMode
0x0812CF3C	thumb	Task_StartToCloseFameChecker
0x0812CF7C	thumb	Task_DestroyAssetsAndCloseFameChecker
0x0812D094	thumb	FC_DestroyWindow
0x0812D0C0	thumb	AdjustGiovanniIndexIfBeatenInGym
0x0812D0F4	thumb	PrintUIHelp
0x0812D174	thumb	DestroyAllFlavorTextIcons
0x0812D1A8	thumb	CreateAllFlavorTextIcons
0x0812D304	thumb	ResetFameChecker
0x0812D388	thumb	FullyUnlockFameChecker
0x0812D420	thumb	FCSetup_ClearVideoRegisters
0x0812D558	thumb	FCSetup_ResetTasksAndSpriteResources
0x0812D584	thumb	FCSetup_TurnOnDisplay
0x0812D594	thumb	FCSetup_ResetBGCoords
0x0812D5EC	thumb	SetFlavorTextFlagFromSpecialVars
0x0812D650	thumb	UpdatePickStateFromSpecialVar8005
0x0812D6B4	thumb	HasUnlockedAllFlavorTextsForCurrentPerson
0x0812D70C	thumb	FreeSelectionCursorSpriteResources
0x0812D724	thumb	CreateFlavorTextIconSelectorCursorSprite
0x0812D764	thumb	SpriteCB_DestroyFlavorTextIconSelectorCursor
0x0812D770	thumb	FreeQuestionMarkSpriteResources
0x0812D780	thumb	PlaceQuestionMarkTile
0x0812D7C8	thumb	FreeSpinningPokeballSpriteResources
0x0812D7E4	thumb	CreateSpinningPokeballSprite
0x0812D800	thumb	SpriteCB_DestroySpinningPokeball
0x0812D814	thumb	FreeNonTrainerPicTiles
0x0812D840	thumb	SpriteCB_FCSpinningPokeball
0x0812D888	thumb	CreatePersonPicSprite
0x0812D9A8	thumb	DestroyPersonPicSprite
0x0812DA14	thumb	UpdateIconDescriptionBox
0x0812DB10	thumb	UpdateIconDescriptionBoxOff
0x0812DB28	thumb	FC_CreateListMenu
0x0812DB64	thumb	InitListMenuTemplate
0x0812DBC0	thumb	FC_MoveCursorFunc
0x0812DD50	thumb	Task_SwitchToPickMode
0x0812DDAC	thumb	PrintCancelDescription
0x0812DDF0	thumb	FC_DoMoveCursor
0x0812DEF0	thumb	FC_PopulateListMenu
0x0812DFE4	thumb	FC_PutWindowTilemapAndCopyWindowToVramMode3_2
0x0812E000	thumb	FC_CreateScrollIndicatorArrowPair
0x0812E048	thumb	FreeListMenuSelectorArrowPairResources
0x0812E064	thumb	FameCheckerGetCursorY
0x0812E094	thumb	HandleFlavorTextModeSwitch
0x0812E110	thumb	Task_FCOpenOrCloseInfoBox
0x0812E178	thumb	UpdateInfoBoxTilemap
0x0812E4A4	thumb	PlaceListMenuCursor
0x0812E51C	thumb	AddTextPrinterParameterized3
0x0812E5A4	thumb	AddTextPrinterParameterized4
0x0812E62C	thumb	AddTextPrinterParameterized5
0x0812E6DC	thumb	Menu_PrintFormatIntlPlayerName
0x0812E768	thumb	UnusedBlitBitmapRect
0x0812E944	thumb	StartBlendTask
0x0812E9E4	thumb	IsBlendTaskActive
0x0812E9F8	thumb	Task_SmoothBlendLayers
0x0812EA78	thumb	Menu2_GetMonPosAttribute
0x0812EAE4	thumb	Menu2_GetStarSpritePosAttribute
0x0812EAFC	thumb	VBlankCB_NewGameScene
0x0812EB10	thumb	CB2_NewGameScene
0x0812EB2C	thumb	StartNewGameScene
0x0812EB58	thumb	Task_NewGameScene
0x0812EEB0	thumb	ControlsGuide_LoadPage1
0x0812EF50	thumb	Task_ControlsGuide_LoadPage
0x0812F0B0	thumb	Task_ControlsGuide_HandleInput
0x0812F180	thumb	Task_ControlsGuide_ChangePage
0x0812F274	thumb	Task_ControlsGuide_Clear
0x0812F33C	thumb	Task_PikachuIntro_LoadPage1
0x0812F4A8	thumb	Task_PikachuIntro_HandleInput
0x0812F72C	thumb	Task_PikachuIntro_Clear
0x0812F7C0	thumb	Task_OakSpeech_Init
0x0812F880	thumb	Task_OakSpeech_WelcomeToTheWorld
0x0812F944	thumb	Task_OakSpeech_ThisWorld
0x0812F9EC	thumb	Task_OakSpeech_ReleaseNidoranFFromPokeBall
0x0812FA78	thumb	Task_OakSpeech_IsInhabitedFarAndWide
0x0812FB4C	thumb	Task_OakSpeech_IStudyPokemon
0x0812FBF0	thumb	Task_OakSpeech_ReturnNidoranFToPokeBall
0x0812FC68	thumb	Task_OakSpeech_TellMeALittleAboutYourself
0x0812FD78	thumb	Task_OakSpeech_FadeOutOak
0x0812FDC0	thumb	Task_OakSpeech_AskPlayerGender
0x0812FE88	thumb	Task_OakSpeech_ShowGenderOptions
0x0812FFA4	thumb	Task_OakSpeech_HandleGenderInput
0x0812FFF0	thumb	Task_OakSpeech_ClearGenderWindows
0x08130050	thumb	Task_OakSpeech_LoadPlayerPic
0x081300A0	thumb	Task_OakSpeech_YourNameWhatIsIt
0x08130160	thumb	Task_OakSpeech_FadeOutForPlayerNamingScreen
0x081301B0	thumb	Task_OakSpeech_MoveRivalDisplayNameOptions
0x08130228	thumb	Task_OakSpeech_RepeatNameQuestion
0x08130324	thumb	Task_OakSpeech_HandleRivalNameInput
0x081303B4	thumb	Task_OakSpeech_DoNamingScreen
0x08130464	thumb	Task_OakSpeech_ConfirmName
0x08130554	thumb	Task_OakSpeech_HandleConfirmNameInput
0x08130650	thumb	Task_OakSpeech_FadeOutPlayerPic
0x08130694	thumb	Task_OakSpeech_FadeOutRivalPic
0x081306D4	thumb	Task_OakSpeech_FadeInRivalPic
0x0813071C	thumb	Task_OakSpeech_AskRivalsName
0x081307D0	thumb	Task_OakSpeech_ReshowPlayersPic
0x08130858	thumb	Task_OakSpeech_LetsGo
0x081308D0	thumb	Task_OakSpeech_FadeOutBGM
0x08130914	thumb	Task_OakSpeech_SetUpExitAnimation
0x08130940	thumb	Task_OakSpeech_SetUpShrinkPlayerPic
0x08130980	thumb	Task_OakSpeech_ShrinkPlayerPic
0x08130A38	thumb	Task_OakSpeech_SetUpDestroyPlatformSprites
0x08130A80	thumb	Task_OakSpeech_DestroyPlatformSprites
0x08130ADC	thumb	Task_OakSpeech_SetUpFadePlayerPicWhite
0x08130B10	thumb	Task_OakSpeech_FadePlayerPicWhite
0x08130BA8	thumb	Task_OakSpeech_FadePlayerPicToBlack
0x08130BF0	thumb	Task_OakSpeech_WaitForFade
0x08130C20	thumb	Task_OakSpeech_FreeResources
0x08130C64	thumb	CB2_ReturnFromNamingScreen
0x08130F2C	thumb	CreateNidoranFSprite
0x08130FB8	thumb	SpriteCB_Pikachu
0x08130FD4	thumb	CreatePikachuOrPlatformSprites
0x08131168	thumb	DestroyPikachuOrPlatformSprites
0x081311F4	thumb	LoadTrainerPic
0x08131310	thumb	ClearTrainerPic
0x08131338	thumb	Task_SlowFadeIn
0x0813144C	thumb	CreateFadeInTask
0x081314DC	thumb	Task_SlowFadeOut
0x081315CC	thumb	CreateFadeOutTask
0x08131660	thumb	PrintNameChoiceOptions
0x08131754	thumb	GetDefaultName
0x081317F8	thumb	InitTMCase
0x08131864	thumb	CB2_Idle
0x08131880	thumb	VBlankCB_Idle
0x08131894	thumb	CB2_SetUpTMCaseUI_Blocking
0x081318C0	thumb	DoSetUpTMCaseUI
0x08131A8C	thumb	ResetBufferPointers_NoFree
0x08131AB8	thumb	LoadBGTemplates
0x08131B20	thumb	HandleLoadTMCaseGraphicsAndPalettes
0x08131C10	thumb	CreateTMCaseListMenuBuffers
0x08131C50	thumb	InitTMCaseListMenuItems
0x08131D48	thumb	GetTMNumberAndMoveString
0x08131E18	thumb	List_MoveCursorFunc
0x08131E68	thumb	List_ItemPrintFunc
0x08131F0C	thumb	PrintDescription
0x08131F64	thumb	SetDescriptionWindowShade
0x08131F90	thumb	PrintListCursor
0x08131FB0	thumb	PrintListCursorAtRow
0x08132018	thumb	CreateListScrollArrows
0x08132054	thumb	CreateQuantityScrollArrows
0x0813208C	thumb	RemoveScrollArrows
